system:index,Area,CR,CR3,GID_0,GW,GW3,IR,IR3,InPoly_FID,MaxSimpTol,MinSimpTol,NAME_0,Shape_Area,Shape_Leng,SimPgnFlag,UR,area,vertex,.geo
00000000000000000009,2.968898669373995E10,22.368391119426892,18.612321279064894,ARM,0.9156962836039745,0.07069663330981378,5.295077919119506,0.5523423715347251,10,8.9932205E-4,8.9932205E-4,Armenia,3.14485618228,13.9454480816,1,93.07463678132355,0.0,1247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,7.687901621992933E12,3586.7759174864887,2264.992295569707,AUS,30.01262884864712,16.957240734165957,133.88699500811197,85.67185906609035,14,8.9932205E-4,8.9932205E-4,Australia,695.60468392,574.203654441,1,1130.8308373029647,0.0,176122,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,8.385582308514241E10,87.63863463428932,54.44344003750876,AUT,3.39936109830848,0.0,4.19813311979053,0.0,15,8.9932205E-4,8.9932205E-4,Austria,10.0280245498,28.314854217,1,264.45015551357835,0.0,4303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,8.623220372167574E10,128.79890286815248,115.20839119495695,AZE,3.9246689722346804,1.891402545572242,53.515382576180066,23.485953060297316,16,8.9932205E-4,8.9932205E-4,Azerbaijan,9.13371979864,30.6866433372,1,313.4666543960295,0.0,2542,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,2.693369747820882E10,28.57053184007316,23.49019127121511,BDI,3.3296208280364953E-6,0.0,0.13596429393183407,0.0,17,8.9932205E-4,8.9932205E-4,Burundi,2.1919620867,9.99781305747,1,434.4701683274759,0.0,2768,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,3.0705951638638233E10,55.893448903924565,0.05936853591501323,BEL,0.3712939065152888,0.0,0.6348040271291768,0.0,18,8.9932205E-4,8.9932205E-4,Belgium,3.90245098074,15.2098109247,1,588.5630336059324,0.0,1705,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,1.1541878257984389E11,184.6344832705208,81.69593206628092,BEN,0.03601332568040916,0.0,2.282453682760221,0.0,19,8.9932205E-4,8.9932205E-4,Benin,9.51156100918,19.6570346786,1,245.32421235585795,0.0,1867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,2.734137613543946E11,272.6651396113016,45.75795785504905,BFA,0.09115853465521949,2.434983778213452E-4,1.7621128672944941,0.0020291599123775845,21,8.9932205E-4,8.9932205E-4,Burkina Faso,22.7233412304,31.5288609705,1,261.8734611661029,0.0,2147,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,1.3933888166195096E11,596.574668966335,553.2553079879843,BGD,224.82239132347163,183.15866074245966,285.9476955105452,231.7441151167705,22,8.9932205E-4,8.9932205E-4,Bangladesh,12.3550858002,96.1438249219,1,8209.058814776872,0.0,25313,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,1.1158527295736078E11,248.9971668186307,240.29688828507508,BGR,4.2065508629827555,8.550269423366419E-5,21.98836610718181,2.241433713028039E-4,23,8.9932205E-4,8.9932205E-4,Bulgaria,12.2714121406,24.6098521053,1,197.62127712367658,0.0,5187,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,1.3348271157428917E10,0.11131464215037201,4.655985168816114E-6,BHS,0.0,0.0,0.0,0.0,25,8.9932205E-4,8.9932205E-4,Bahamas,1.18986578425,97.9392598228,1,15.686191020563726,0.0,36373,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,2.0706651705119873E11,315.27136134600437,64.40889191988698,BLR,0.16594696586696125,0.0,1.1566253687821482,0.0,28,8.9932205E-4,8.9932205E-4,Belarus,28.0730182318,40.8896674666,1,269.61802652301463,0.0,4135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,1.0833850805213135E12,142.33234173028822,1.189382960590957,BOL,0.03737695585886505,0.0,0.6814738079844802,0.0,31,8.9932205E-4,8.9932205E-4,Bolivia,91.9166243486,61.0226315404,1,210.4605178792158,0.0,5073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,8.500291343571532E12,3084.2008549902994,686.0805920477476,BRA,23.440899736553664,0.027729890515810502,96.18950358362066,0.07859705038756276,32,8.9932205E-4,8.9932205E-4,Brazil,709.340668916,320.392556027,1,4856.702845723759,0.0,74210,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,5.776505161920833E9,3.96881863217742E-5,0.0,BRN,0.0,0.0,0.0,0.0,34,8.9932205E-4,8.9932205E-4,Brunei,0.47080818301,6.24712146358,1,24.67007131002451,0.0,975,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,3.876191617465957E10,0.8992556631183536,0.0,BTN,8.434162126778436E-6,0.0,0.007343072670570504,0.0,35,8.9932205E-4,8.9932205E-4,Bhutan,3.53696237851,10.8856760606,1,13.204425911225492,0.0,1889,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,5.778806185503109E11,10.926769199576903,0.005188289182693083,BWA,0.0014956505883166088,1.0801098393365786E-4,0.026716963163960862,0.004312776975040373,37,8.9932205E-4,8.9932205E-4,Botswana,50.6397404315,39.4482229616,1,102.70088544176468,0.0,4702,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,6.201934038865209E11,5.900772623826997,0.03345255561843874,CAF,0.0,0.0,0.0,0.0,38,8.9932205E-4,8.9932205E-4,Central African Republic,50.7300355338,49.5573433653,1,67.77888805931369,0.0,4922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,4.124209530635244E10,20.146920787032847,0.4240651305799958,CHE,0.05804737141004863,0.0,0.279671311345507,0.0,41,8.9932205E-4,8.9932205E-4,Switzerland,4.86034994298,20.3469428747,1,341.5732436484806,0.0,3793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,7.57404256478847E11,83.89087652827799,62.62565442459193,CHL,0.4876329080860101,0.06306620863410999,28.756533278605936,1.773929905221131,42,8.9932205E-4,8.9932205E-4,Chile,79.2679159714,1001.22147248,1,378.4461307946322,0.0,337157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,9.382168165926434E12,9285.136453770112,5992.988110612049,CHN,1126.114782178296,739.4822438308132,3024.859416548184,1588.3981913415337,43,8.9932205E-4,8.9932205E-4,China,951.913405034,482.43395596,1,56913.69268908341,0.0,109353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,3.216537902073913E11,67.38237924528532,33.52033168609507,CIV,0.0,0.0,0.20020855073899613,0.04992910063888004,44,8.9932205E-4,8.9932205E-4,Côte d'Ivoire,26.3674429278,33.9012817547,1,310.62612073897066,0.0,4089,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,4.6603401295813715E11,126.72211297157696,27.650204098574147,CMR,0.0011100845030828023,6.699368695924178E-4,1.0694093292800406,0.22719167581993863,45,8.9932205E-4,8.9932205E-4,Cameroon,38.0782053747,48.9117657063,1,376.112596743137,0.0,8362,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,2.32911146095044E12,155.7095216660951,11.575460897044318,COD,0.0,0.0,0.06566610495450761,0.0,46,8.9932205E-4,8.9932205E-4,Democratic Republic of the Congo,189.996092108,93.9073165522,1,1062.1659515227207,0.0,8080,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,3.417289232371834E11,6.063761936542181,1.1952127820912863,COG,0.0,0.0,0.015286175898546408,0.0,47,8.9932205E-4,8.9932205E-4,Republic of Congo,27.7879674072,41.6123748684,1,66.06904804607844,0.0,3449,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,1.1367393933104033E12,51.807315970385645,1.2020925136287208,COL,0.33064650097932907,1.9990575018821638E-4,6.779550096989254,0.003998117872471354,49,8.9932205E-4,8.9932205E-4,Colombia,92.7095832199,100.040907902,1,684.9679646378185,0.0,20955,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,5.117212464203994E10,8.832012966017981,5.680015616590518,CRI,0.2643412628996368,0.24751382615054882,1.5554835430341811,1.456446994216121,52,8.9932205E-4,8.9932205E-4,Costa Rica,4.21991312085,24.6313380551,1,137.92383811039198,0.0,7207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,1.1068941465461472E11,152.3002838481112,142.04158676309385,CUB,7.122723338747019,5.7312554059173895,15.799667676739734,12.709996698356942,53,8.9932205E-4,8.9932205E-4,Cuba,9.65948305181,136.978787591,1,239.92923714975493,0.0,50769,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,5.719288497131865E9,8.622479734313137,4.444536090518596,CYP,0.8014374715528965,0.3568171329322699,1.5415211030335465,0.6767998147605206,57,8.9932205E-4,8.9932205E-4,Cyprus,0.56426302972,5.36962350971,1,30.61688715394608,0.0,1140,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,7.883402361069705E10,183.31219580298168,150.70381629987432,CZE,0.16396287442895238,0.0,2.1770687162035047,0.0,58,8.9932205E-4,8.9932205E-4,Czech Republic,9.83388093974,25.3187199525,1,349.7857784473774,0.0,4948,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,3.578306262719107E11,753.34062821334,311.31305516253366,DEU,9.99504103775599,0.0,12.826021190534714,0.0,59,8.9932205E-4,8.9932205E-4,Germany,45.9545929835,88.4897410892,1,3379.4895149252716,0.0,22984,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,2.1862603768419357E10,0.0,0.0,DJI,0.0,0.0,0.0,0.0,60,8.9932205E-4,8.9932205E-4,Djibouti,1.81322890797,8.40171274974,1,10.40177645752451,0.0,1613,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,4.313574900457843E10,124.15175208371832,85.38721572503324,DNK,13.259244931502508,0.0,13.681045219891242,0.0,62,8.9932205E-4,8.9932205E-4,Denmark,6.20426101286,84.4006847839,1,208.00015953375012,0.0,25808,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,4.808936262510123E10,27.42387441719183,20.48334702976505,DOM,0.7787250212444132,0.3138363283147957,3.7862658439545256,1.4266501669396268,63,8.9932205E-4,8.9932205E-4,Dominican Republic,4.12387846275,18.7209010287,1,201.4384569539461,0.0,5943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,2.308037176708836E12,420.0213295580319,293.57411255459897,DZA,14.665699797427118,9.837615926325162,28.54123635105362,17.446214212559738,64,8.9932205E-4,8.9932205E-4,Algeria,212.634147495,78.3507537455,1,1062.809570943651,0.0,9979,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,2.56110071425542E11,28.726724746206404,25.182508375563778,ECU,1.6340428162233587,0.4426186579415386,8.398552499788067,2.3759575850824866,65,8.9932205E-4,8.9932205E-4,Ecuador,20.8191738148,46.3908386673,1,368.1767978010294,0.0,12377,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,9.837600434636624E11,255.81203465727953,253.42809460948445,EGY,9.471095998832281,7.636934704069029,228.79208515451734,205.3316346329416,66,8.9932205E-4,8.9932205E-4,Egypt,89.2193777923,61.2624386967,1,2005.8374522762476,0.0,11652,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,1.2045002550216788E11,25.11804692959222,11.514541083303534,ERI,0.05125359664332885,9.608283389207943E-4,0.3488607488398503,0.005237149189600109,67,8.9932205E-4,8.9932205E-4,Eritrea,10.1421197613,45.9354464942,1,34.2284748077451,0.0,11399,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,5.060325710234306E11,873.580591956244,836.1935882712302,ESP,46.72284693324685,36.941355347442425,131.18787110343888,95.62053701934813,69,8.9932205E-4,8.9932205E-4,Spain,53.5927087736,98.5935168064,1,1241.7178980096328,0.0,30583,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,4.5480831347023415E10,25.569701968839354,1.7598677526503896,EST,0.0,0.0,0.0,0.0,70,8.9932205E-4,8.9932205E-4,Estonia,7.03799943143,50.5865120379,1,45.27044871126223,0.0,17708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,1.1295116198424805E12,1383.7434243997627,321.19403626980016,ETH,0.0906499724387573,0.018542820061432822,16.060489610518722,2.386350310585772,71,8.9932205E-4,8.9932205E-4,Ethiopia,92.8863992252,48.316888418,1,1136.0792610809556,0.0,2293,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,3.368989456291063E11,89.27938219111591,2.7708759802612697,FIN,0.1730188521827785,0.0,1.1567909718838485,0.0,72,8.9932205E-4,8.9932205E-4,Finland,62.92990549,218.724093643,1,238.49908416780627,0.0,61754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,5.4950347417954877E11,1146.7029206871093,753.71063638686,FRA,49.565563327750034,5.627219559221288,104.19141919544279,9.289819830592542,75,8.9932205E-4,8.9932205E-4,France,64.5130546021,109.544342869,1,1964.2436316686264,0.0,30239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,2.645305186208958E11,0.12354483591568724,0.08576592359076618,GAB,0.0,0.0,0.007725727579636237,0.0,78,8.9932205E-4,8.9932205E-4,Gabon,21.4995467984,39.2902459417,1,45.228329419975466,0.0,7069,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,2.454582609509734E11,339.7929634452981,41.612248762551204,GBR,4.040503682804498,0.0,9.231092747101453,0.0,79,8.9932205E-4,8.9932205E-4,United Kingdom,33.7945290422,243.479211637,1,2256.86228648049,0.0,78785,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,6.984286996203555E10,28.643540594918495,13.334370755439195,GEO,0.0035474518751249596,0.0025711011538834304,5.249193283757353,0.9686006554934722,80,8.9932205E-4,8.9932205E-4,Georgia,7.61101666086,20.5981729143,1,114.2171881215196,0.0,2463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,2.3832064516781174E11,199.8998887031253,143.36341093696026,GHA,0.22635226899708327,0.0,1.1328607559280433,0.0,82,8.9932205E-4,8.9932205E-4,Ghana,19.5534274718,28.3701847286,1,590.8812342613969,0.0,4226,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,2.447955074632554E11,14.65427599883321,1.6903120416906146,GIN,6.660228092480813E-4,0.0,0.18152585324123843,0.0,84,8.9932205E-4,8.9932205E-4,Guinea,20.2189691407,48.8513291187,1,136.46095930779404,0.0,8177,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,1.066994641000098E10,24.001818179644623,2.845762829608795,GMB,2.2373026070141467E-4,0.0,0.042677867745808985,0.0,86,8.9932205E-4,8.9932205E-4,Gambia,0.89066748357,10.8325865621,1,37.456957197254944,0.0,1289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,3.387216710365171E10,3.3949209585333726,1.7720658760372476,GNB,0.01836974524702578,0.008092894931822884,0.11020516337445249,0.04492489692358345,87,8.9932205E-4,8.9932205E-4,Guinea-Bissau,2.8127748883,41.167893239,1,20.899101289289213,0.0,11505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,1.3255189333736295E11,173.06694716060164,161.89777366905403,GRC,29.446566416342943,17.51482287672352,66.8336700799883,35.957741077296554,89,8.9932205E-4,8.9932205E-4,Greece,13.7991084688,165.753998807,1,227.50969488117673,0.0,57217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,1.0914881990825073E11,28.46057439871986,27.474503988605008,GTM,0.9979408769867122,0.8513462331501936,2.661280603439086,2.0865880377425547,92,8.9932205E-4,8.9932205E-4,Guatemala,9.20357888894,19.7697838536,1,430.28757828240145,0.0,2509,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,2.0973673694342035E11,11.731325172503233,4.880429540694628,GUY,0.0,0.0,2.470074222546536,0.0,95,8.9932205E-4,8.9932205E-4,Guyana,17.1065910901,33.702423286,1,31.817305741078428,0.0,5952,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,1.1265271811205893E9,0.00763349537548234,0.0,HKG,0.0,0.0,1.6532248408887524E-4,0.0,96,8.9932205E-4,8.9932205E-4,Hong Kong,0.09900136554,8.21829550686,1,45.316698631593134,0.0,3090,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,1.1228135019510587E11,8.096291853026987,5.432767782128683,HND,0.0749870512710658,0.06607734620582456,0.6053574005970372,0.49789911953595734,98,8.9932205E-4,8.9932205E-4,Honduras,9.42860952703,32.2743651879,1,133.0590631610049,0.0,7524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,5.706681140193655E10,64.15819981975638,47.170473565657545,HRV,0.042614871337931876,0.0,0.14097645882540574,0.0,99,8.9932205E-4,8.9932205E-4,Croatia,6.51765522845,79.6571320772,1,137.67047126794122,0.0,22610,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,2.7104201363E10,6.46459902497118,4.921469913644431,HTI,0.20999403570021272,0.0035564959747535945,1.434711097515616,0.016165948434858135,100,8.9932205E-4,8.9932205E-4,Haiti,2.32501473427,21.4980767242,1,365.67278237100476,0.0,6553,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,9.305163810865294E10,318.86712057330266,311.5342686749358,HUN,2.774758461850738,0.0,13.284580879590349,0.0,101,8.9932205E-4,8.9932205E-4,Hungary,11.0403148651,22.7026803918,1,348.1732909083332,0.0,2758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,1.8898750367501897E12,688.9025203173661,390.9339796727526,IDN,1.5687071956218643,0.5704334817632222,157.97375644790864,57.255953512414884,102,8.9932205E-4,8.9932205E-4,Indonesia,153.923330753,871.757637934,1,9433.86057668961,0.0,244053,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,3.152683206257824E12,11344.734716258845,10944.809771357317,IND,3709.3491303995997,3158.888651383781,5617.4657185705355,4704.332589969646,104,8.9932205E-4,8.9932205E-4,India,278.744039445,309.047883474,1,43070.26772682381,0.0,73805,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,7.035648674423308E10,25.455121620200803,0.0,IRL,0.003316947404729298,0.0,0.01658474825622076,0.0,106,8.9932205E-4,8.9932205E-4,Ireland,9.45841356389,89.7770107419,1,115.01663044950976,0.0,28864,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,1.6217198555293145E12,1035.8358408582635,799.8143235567393,IRN,218.1482191398547,181.43833757851456,380.41106632015095,302.30411261258433,107,8.9932205E-4,8.9932205E-4,Iran,155.990919346,105.020631756,1,1582.961966033701,0.0,18204,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,4.453557383910638E11,360.9823833498504,179.01541001184344,IRQ,7.088122542127883,5.175301766640491,115.0882228000153,83.63642739002145,108,8.9932205E-4,8.9932205E-4,Iraq,42.9971167402,35.312563938,1,825.4272030661033,0.0,1750,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,2.2157522596972054E10,36.035867321213516,35.22785805650234,ISR,5.35067962783525,4.538881016883617,10.496578751511684,8.962792885918384,110,8.9932205E-4,8.9932205E-4,Israel,2.10295426475,12.1183109555,1,189.35008631629907,0.0,1070,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,3.0073711929139014E11,567.9692694717221,515.5257224295191,ITA,58.169031901236295,15.880771701199913,182.99849220878102,30.92458703452886,111,8.9932205E-4,8.9932205E-4,Italy,33.1264247936,112.46595748,1,2186.716151066569,0.0,33719,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,8.911687589087451E10,19.81750907390193,14.719213251342861,JOR,1.2316392341943136,1.0329488773338502,2.8230258508713364,2.4355314291485906,114,8.9932205E-4,8.9932205E-4,Jordan,8.43963725353,16.4561307657,1,163.1123548064708,0.0,387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,2.730523101427681E12,1299.2706318148184,1046.1645974215892,KAZ,5.5912605735759096,4.049227096106409,79.58734535839842,54.149926990978784,116,8.9932205E-4,8.9932205E-4,Kazakhstan,330.561244201,168.967677847,1,586.3200830640441,0.0,7811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,5.859746065370277E11,434.100770067349,58.02573206028808,KEN,0.027687767818794787,3.272982472683536E-5,3.9037829163181907,0.0036391011226726347,117,8.9932205E-4,8.9932205E-4,Kenya,47.6425151642,44.2797514716,1,2193.26470713355,0.0,6369,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,1.9864476280655643E11,90.61492368362791,76.34995573358496,KGZ,0.3306423027405109,0.22252637971690375,39.043023242703974,24.6449602355708,118,8.9932205E-4,8.9932205E-4,Kyrgyzstan,21.4131060961,43.6823272612,1,185.80688235075988,0.0,3135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,1.8135152049612137E11,439.03065675657473,99.55302548340323,KHM,0.020728483904954183,0.0038453639505164543,35.547957050569394,20.454984513169997,119,8.9932205E-4,8.9932205E-4,Cambodia,15.0961853159,35.1271008729,1,842.5763314926955,0.0,8971,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,1.0073577119666668E9,0.0,0.0,KIR,0.0,0.0,0.0,0.0,120,8.9932205E-4,8.9932205E-4,Kiribati,0.0821725162,18.5027514655,1,1.317030113259804,0.0,5630,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,1.0020093744464262E11,109.66528074552393,53.2014798560062,KOR,1.0271212039465651,0.0,18.319549831763297,0.0,122,8.9932205E-4,8.9932205E-4,South Korea,10.0641047531,119.469679046,1,1061.185133557302,0.0,44945,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,2.299951432169124E11,95.23048661209803,35.594253464096084,LAO,0.008282902265344493,0.006232461893989457,3.542590513027238,2.6275051210853757,124,8.9932205E-4,8.9932205E-4,Laos,19.6894773112,47.9135263504,1,145.46577445237756,0.0,9842,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,1.0237204721372303E10,8.469304133880108,8.049752498173294,LBN,2.0990313734251034,2.008095696166432,3.386189678974771,3.123618733581795,125,8.9932205E-4,8.9932205E-4,Lebanon,0.99814207999,7.25061491059,1,182.24624736213212,0.0,1738,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,9.591555057527475E10,0.01707338259918656,0.0,LBR,0.0,0.0,0.0,0.0,126,8.9932205E-4,8.9932205E-4,Liberia,7.84172195698,20.1316886218,1,55.813025749166705,0.0,3608,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,1.6160599250084768E12,62.46597270054158,43.49611287358879,LBY,14.124109955487581,12.49706239921189,14.860421088974123,13.131752545111326,127,8.9932205E-4,8.9932205E-4,Libya,147.204583548,62.0391291572,1,261.5765374287008,0.0,7654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,1.619562636669118E8,0.043276326866870156,0.0,LIE,0.0,0.0,0.0,0.0,129,8.9932205E-4,8.9932205E-4,Liechtenstein,0.01921581507,0.74858838288,1,3.9024192757598035,0.0,135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,6.5830391993162994E10,75.79646593681494,54.88946984357376,LKA,0.0822999379963973,0.055332848575392196,11.668651491768768,7.678051358264623,130,8.9932205E-4,8.9932205E-4,Sri Lanka,5.39567567298,27.5135820087,1,1373.6977010354396,0.0,9116,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,3.0543596487408092E10,18.23577069920964,0.0846192193771796,LSO,1.5795076486858618E-4,0.0,0.008829951866134464,0.0,131,8.9932205E-4,8.9932205E-4,Lesotho,2.84427337603,10.3680190824,1,56.40830714703432,0.0,2789,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,6.501512134437205E10,74.07259740772115,29.24961087006511,LTU,0.0,0.0,0.0,0.0,132,8.9932205E-4,8.9932205E-4,Lithuania,9.20321975647,23.0337129322,1,104.59196368041681,0.0,3322,"{""type"":""MultiPoint"",""coordinates"":[]}"
