system:index,Area,CR,CR3,GID_0,GW,GW3,IR,IR3,InPoly_FID,MaxSimpTol,MinSimpTol,NAME_0,Shape_Area,Shape_Leng,SimPgnFlag,UR,area,vertex,.geo
00000000000000000083,2.5812187520904408E9,3.392596921348759,0.0,LUX,0.0,0.0,0.0,0.0,133,8.9932205E-4,8.9932205E-4,Luxembourg,0.32225143967,3.55017538096,1,21.852143643284275,0.0,581,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,6.470857104152108E10,34.90796936363687,10.966570757115733,LVA,0.0,0.0,0.0,0.0,134,8.9932205E-4,8.9932205E-4,Latvia,9.52490853396,24.6323230123,1,69.58615281306365,0.0,3805,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,3.392118870563726E7,2.1273383215357196E-4,0.0,MAC,0.0,0.0,0.0,0.0,135,8.9932205E-4,8.9932205E-4,Macao,0.0029792247,0.75014751065,1,2.358192981348039,0.0,194,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,4.1348315423571844E11,523.9692723606396,485.3210892692432,MAR,30.015869392585596,26.430414130312073,77.65242304357217,68.46373852225811,137,8.9932205E-4,8.9932205E-4,Morocco,39.4213993675,42.8971230864,1,671.5937328403188,0.0,8605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,2336897.1401960785,0.0,0.0,MCO,0.0,0.0,0.0,0.0,138,8.9932205E-4,8.9932205E-4,Monaco,2.6380303E-4,0.10147838872,1,0.23368971401960786,0.0,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,3.3906478177232605E10,126.85535810513858,126.71024582691895,MDA,0.0014091970497588722,0.0,12.146817904851607,0.35261392360859733,139,8.9932205E-4,8.9932205E-4,Moldova,4.02583334597,19.5992067728,1,134.60310351012248,0.0,3177,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,5.914156460583204E11,123.27890157551595,22.515658563745653,MDG,0.0,0.0,12.259963560026094,0.23639371916507385,140,8.9932205E-4,8.9932205E-4,Madagascar,50.9381164861,90.8610145796,1,364.07259064161747,0.0,29525,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,2.8906486702426475E8,0.0,0.0,MDV,0.0,0.0,0.0,0.0,141,8.9932205E-4,8.9932205E-4,Maldives,0.0238242664,17.7243675547,1,1.6435593647058824,0.0,7561,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,1.9519488459224695E12,918.3802964656878,688.8891513137448,MEX,96.20244692175213,80.99647399464475,275.1468794352317,233.73847480810034,142,8.9932205E-4,8.9932205E-4,Mexico,173.686273654,267.202098473,1,2621.348387572718,0.0,76353,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,2.4824649729231373E10,24.050154728444284,21.622164889871083,MKD,0.3075229613329369,0.046895030002540375,6.3526888504199475,1.2061331925553636,144,8.9932205E-4,8.9932205E-4,Macedonia,2.68088579438,8.02987836118,1,65.96725001987744,0.0,891,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,1.251187129261863E12,452.00328639057363,61.02692430607351,MLI,0.01685807372104716,0.005107242701089585,4.8515177563012415,1.2712171476167962,145,8.9932205E-4,8.9932205E-4,Mali,106.559113912,69.3518241445,1,181.01906139637262,0.0,4448,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,6.691962077892188E11,993.761171978582,738.7915013922628,MMR,11.584048914534453,1.1064387830337836,246.33373405424737,23.417294004429234,147,8.9932205E-4,8.9932205E-4,Myanmar,58.3010433489,211.949598297,1,1062.9145151919363,0.0,55743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,1.56624607845934E12,24.719854555433688,0.4031049312537669,MNG,0.11699632037639841,0.03133602846679543,0.6536310994812892,0.07659486452686026,149,8.9932205E-4,8.9932205E-4,Mongolia,184.82662559,90.0418503243,1,63.596078812279394,0.0,3459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,7.87267440440648E11,179.13366789596762,2.3026162854002767,MOZ,0.010096412370231749,0.0,2.0912347460193894,0.0,151,8.9932205E-4,8.9932205E-4,Mozambique,67.0576129339,105.907888226,1,421.4361700672793,0.0,23659,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,1.0411655801840483E12,1.933884658758836,0.6683322963080056,MRT,0.007136064358941765,0.006197700498315591,0.3038477646395483,0.2848795797812636,152,8.9932205E-4,8.9932205E-4,Mauritania,90.1414056315,57.9318265617,1,56.163983032034324,0.0,5460,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,1.1802521867401053E11,170.59981077590493,4.35364901252451,MWI,7.368743663231954E-4,4.037288080643708E-5,0.9958981040123699,0.07791750248597248,156,8.9932205E-4,8.9932205E-4,Malawi,9.84796868859,27.03273917,1,723.8929601111529,0.0,3485,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,3.293245569453752E11,29.67604308793732,10.611424241950896,MYS,0.39641784293930643,0.0,5.32925623440336,0.0,157,8.9932205E-4,8.9932205E-4,Malaysia,26.8247169664,131.973135968,1,1005.3798781865928,0.0,34875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,8.238424567356938E11,35.209312179536504,0.4806995359779018,NAM,0.02056277502267861,4.2158941907153875E-4,0.15117636242387272,0.11212678247212124,159,8.9932205E-4,8.9932205E-4,Namibia,72.2342631656,53.7470093312,1,39.89374099725489,0.0,7409,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e,1.881900561841838E10,0.1312155948149338,0.0,NCL,0.0,0.0,0.0,0.0,160,8.9932205E-4,8.9932205E-4,New Caledonia,1.63865878033,30.0129646795,1,5.714764381985295,0.0,9720,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,1.1836632091215603E12,703.6786749310418,662.1464379082556,NER,0.013912850536820945,0.005045666468966845,0.6688114511859106,0.21840820153471763,161,8.9932205E-4,8.9932205E-4,Niger,100.778452892,52.6877473133,1,172.89167012568626,0.0,2340,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,9.0831409779928E11,2831.366241463755,1359.9855191376657,NGA,2.274784654705403,0.5320751088668818,30.60139752695507,2.6447683542637357,163,8.9932205E-4,8.9932205E-4,Nigeria,74.8775279304,105.47458853,1,3677.9810798557833,0.0,24892,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,3.7663560989366425E10,61.17856332557275,0.2960206702544739,NLD,5.458412467483098,0.0,9.186695574455745,0.0,166,8.9932205E-4,8.9932205E-4,Netherlands,4.95831371711,24.7542004124,1,680.5022627644854,0.0,5185,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,3.2506038828196497E11,20.73452513177206,1.8138133260593645,NOR,0.06438100967730993,0.0,0.9611900035620325,0.0,167,8.9932205E-4,8.9932205E-4,Norway,60.7507850682,695.356895253,1,197.08580790031863,0.0,184057,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,1.4765938343377084E11,145.65816038068954,113.79394346665894,NPL,23.28065598659762,18.282659148773934,72.43120141415983,52.225791450867014,168,8.9932205E-4,8.9932205E-4,Nepal,13.5804215287,31.226901391,1,1699.7637129592883,0.0,4235,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,2.686910977647169E11,33.34043415814627,6.95269408689358,NZL,0.0,0.0,5.7303523001924725,0.15979157304064634,170,8.9932205E-4,8.9932205E-4,New Zealand,29.1658868864,174.484157702,1,207.43535530671573,0.0,55991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,3.093257099606843E11,1.2602427787692694,0.7526164312160091,OMN,0.4392948218233263,0.3249253944133506,0.4967435687405635,0.3769190358310112,171,8.9932205E-4,8.9932205E-4,Oman,26.8176545416,43.3087708841,1,124.99324031732847,0.0,9821,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,8.741361295674717E11,1500.72096476959,1472.6074014716112,PAK,414.79026861708576,323.39911215650113,1200.167224710348,1009.5325515111425,172,8.9932205E-4,8.9932205E-4,Pakistan,81.8395160586,102.673311527,1,6341.686281518458,0.0,15969,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,7.50882980156287E10,3.128352977473264,0.7407043392615823,PAN,0.0011287449016214382,0.0,0.07566915754013225,0.014444751535893188,173,8.9932205E-4,8.9932205E-4,Panama,6.16774117302,59.5765134011,1,83.69486608852934,0.0,20780,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,1.2928030079867544E12,74.87096254351063,29.54930432269454,PER,7.204390394405272,3.8003492611331624,30.972597219354896,15.706656188211053,175,8.9932205E-4,8.9932205E-4,Peru,106.665078941,92.6896184536,1,493.458568507745,0.0,22428,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,2.9576850730570636E11,305.81992826384334,97.25827376827964,PHL,4.693873096798565,0.0,51.02388734569939,0.0,176,8.9932205E-4,8.9932205E-4,Philippines,24.5843378885,300.068967528,1,3869.1664122731895,0.0,96273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,4.635685716099322E11,1.4948768102743915,0.0,PNG,0.0,0.0,0.0,0.0,178,8.9932205E-4,8.9932205E-4,Papua New Guinea,37.919094169,191.564770341,1,144.93964878370102,0.0,54089,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,3.123973852638544E11,718.0835052186964,385.21479085674764,POL,0.0955597798521937,0.0,1.012702187369993,0.0,179,8.9932205E-4,8.9932205E-4,Poland,41.0111574096,44.8906145184,1,1206.3406158376977,0.0,8655,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,9.186962394418405E10,51.396575291306384,48.82941085597512,PRT,4.7841844574378065,3.0671842501602,9.99356349389799,6.825176165382378,182,8.9932205E-4,8.9932205E-4,Portugal,9.63760759423,41.4019056716,1,465.25959840245093,0.0,12320,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,3.995827858437543E11,155.5070044362364,0.45805733740275717,PRY,0.08723877357090422,0.0,0.8913113083670345,0.0,183,8.9932205E-4,8.9932205E-4,Paraguay,35.2795256201,34.8787415777,1,154.59149291803888,0.0,2779,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,4.0331245642073517E9,0.0,0.0,PYF,0.0,0.0,0.0,0.0,185,8.9932205E-4,8.9932205E-4,French Polynesia,0.34199446137,72.0529713028,1,9.318532989068627,0.0,22793,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,2.3833498758912134E11,497.96215958229834,488.7516794946837,ROU,11.696781973171602,0.0,112.35350086274642,0.0,188,8.9932205E-4,8.9932205E-4,Romania,27.6077622654,37.0588897273,1,527.6660582163482,0.0,7337,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,1.6925796446124477E13,5453.710598716241,4275.203537056011,RUS,11.267450624129447,3.1148681281374495,60.94310816089261,16.755877755900382,189,8.9932205E-4,8.9932205E-4,Russia,2920.75048608,2620.61130777,1,4747.920064878702,0.0,539557,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,2.5275969797504166E10,76.82562043011727,47.00927701104867,RWA,0.0029075075787941755,0.0,0.31799430008190877,0.0,190,8.9932205E-4,8.9932205E-4,Rwanda,2.05482048904,9.17844563132,1,821.6024580185058,0.0,2386,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,1.9159691476908967E12,117.53024850794793,95.78774276260789,SAU,44.90999507574955,42.2703190334331,46.700252439033655,43.83928179653485,191,8.9932205E-4,8.9932205E-4,Saudi Arabia,170.460612198,109.258449634,1,713.2163443253185,0.0,23455,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,1.872115889595233E12,1445.417946119677,710.0117451693735,SDN,4.490015650243856,4.059678030757641,123.02879091446347,110.38672141935685,192,8.9932205E-4,8.9932205E-4,Sudan,158.38175133,78.1446321883,1,553.9025521127692,0.0,7486,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf,1.9688373576369357E11,289.6629697783547,71.24170635081907,SEN,0.19751831326360988,0.17502481843711776,2.4308182151256377,2.1077553549027073,193,8.9932205E-4,8.9932205E-4,Senegal,16.5006922366,30.7422067764,1,174.7332603135293,0.0,4878,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,2.8494636026243374E10,0.0020915051542395643,0.0,SLB,0.0,0.0,0.0,0.0,198,8.9932205E-4,8.9932205E-4,Solomon Islands,2.34489130618,90.4092445653,1,5.02164296620098,0.0,30987,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,7.25938739519652E10,1.9283888388002728,0.35778532331042656,SLE,2.375351706890056E-5,0.0,0.03580962641621912,0.0,199,8.9932205E-4,8.9932205E-4,Sierra Leone,5.96323009435,21.2335905313,1,85.41711182975487,0.0,4811,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6,2.041874048570907E10,6.652852410509006,5.690532606832434,SLV,0.02783722132148224,0.0031266417088403977,0.2979861611689799,0.06456343928938606,200,8.9932205E-4,8.9932205E-4,El Salvador,1.70668669423,11.5348574469,1,166.1897508021815,0.0,2869,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,6.108913380857843E7,0.07919148598842182,0.07793932144730108,SMR,5.985477587286716E-4,0.0,0.002115979063687079,0.0,201,8.9932205E-4,8.9932205E-4,San Marino,0.00685810175,0.404070468,1,2.0967735418872544,0.0,104,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8,6.335297804317621E11,74.46970916700944,17.6076962925139,SOM,0.06634780645459218,0.05919449849287549,4.730016356783669,2.5137790316696647,202,8.9932205E-4,8.9932205E-4,Somalia,51.8468895918,54.117109685,1,93.38242803205877,0.0,9576,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca,7.822954640555122E10,171.1989829559481,167.42587510297906,SRB,0.15075198251569738,0.0,3.5035656009625256,0.0,204,8.9932205E-4,8.9932205E-4,Serbia,8.81271385927,23.1973171849,1,247.95720784850485,0.0,3043,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb,6.280936289618933E11,19.33816239899075,12.57941629149056,SSD,3.9070806427847416E-5,4.836445573159517E-7,0.001261142672697281,1.3013326057267664E-5,205,8.9932205E-4,8.9932205E-4,South Sudan,51.457545266,46.0787849495,1,133.62362116779414,0.0,2579,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,1.4642396082828012E11,3.4105677949229,0.5012012541452823,SUR,0.0,0.0,1.6069193565774742,0.0,207,8.9932205E-4,8.9932205E-4,Suriname,11.9278269923,19.013562059,1,22.628972649436268,0.0,2402,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,4.909776964297573E10,93.04828619495596,75.83052579958479,SVK,0.8209017787902161,0.0,10.643833012351914,0.0,208,8.9932205E-4,8.9932205E-4,Slovakia,5.99940098874,17.6789709683,1,162.98348996058817,0.0,2387,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,1.9980066016213722E10,9.672493635520766,3.316805418322171,SVN,0.006668441735627837,0.0,0.06497738935363603,0.0,209,8.9932205E-4,8.9932205E-4,Slovenia,2.32582866933,12.085269244,1,70.66824235960785,0.0,1139,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,4.499925823966654E11,96.7764287736571,34.65852585589576,SWE,1.0062261887261152,0.0,3.2072503975846978,0.0,210,8.9932205E-4,8.9932205E-4,Sweden,79.2269663388,305.081040733,1,389.0812313759684,0.0,97353,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,1.738279281064534E10,6.378243775683417,3.2396727972504804,SWZ,0.03972135898625106,0.0,1.990468789859233,0.0,211,8.9932205E-4,8.9932205E-4,Swaziland,1.57473965853,5.18162863339,1,22.748323391397047,0.0,212,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3,4.892768727338234E8,0.0,0.0,SYC,0.0,0.0,0.0,0.0,213,8.9932205E-4,8.9932205E-4,Seychelles,0.04016466431,6.9756895165,1,5.5671314324019585,0.0,2484,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,1.869159394487475E11,349.8060954067259,267.2714098925061,SYR,58.58877412891353,54.1607814769485,96.68182163213856,87.45843860448997,214,8.9932205E-4,8.9932205E-4,Syria,18.4656708989,24.4827879384,1,478.0647908520346,0.0,2098,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,1.2699493787410186E12,347.54504708833593,21.361664121985378,TCD,0.03910776161625913,8.751347710059568E-4,7.590000137622643,0.005076551162996006,216,8.9932205E-4,8.9932205E-4,Chad,107.134677309,55.9643386778,1,148.36815283816182,0.0,3515,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,5.699389149538872E10,98.99123561419808,33.4470105666702,TGO,4.96099245431927E-4,0.0,0.10631524226131751,0.0,217,8.9932205E-4,8.9932205E-4,Togo,4.68202013336,15.6147778989,1,146.381377269608,0.0,1217,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8,5.140197272935039E11,1640.6797988394494,1394.0941060560294,THA,36.096502329597136,19.651067870493918,311.1196931169066,128.64886650712424,218,8.9932205E-4,8.9932205E-4,Thailand,43.2891704989,121.33789533,1,2448.0084734536235,0.0,33768,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,1.4210900453405563E11,82.63416882363465,58.388216883300856,TJK,1.60527854530013,0.81747830012003,30.05554404000294,15.116756170718766,219,8.9932205E-4,8.9932205E-4,Tajikistan,14.683497179,40.1082810466,1,340.72295548507367,0.0,4362,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,4.8958854430042285E11,165.70751453906968,158.21305923008862,TKM,0.9317897267638559,0.8442896919847299,134.72628528610278,126.6274645399594,221,8.9932205E-4,8.9932205E-4,Turkmenistan,51.0676681362,53.2015046423,1,215.1093352019119,0.0,3809,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,1.4914258088125732E10,4.361663972600036,2.664149878164851,TLS,0.002030314015623516,0.0,0.10263757792976373,0.0,222,8.9932205E-4,8.9932205E-4,Timor-Leste,1.22585906667,9.23893247113,1,23.813815256936262,0.0,2568,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,1.548605300377372E11,146.9685320100773,130.8531299202315,TUN,8.52164877722424,6.989750360995622,19.210698277873128,14.696838762254233,225,8.9932205E-4,8.9932205E-4,Tunisia,15.1383639166,35.0570071296,1,289.85983523230374,0.0,8122,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,7.80689633535346E11,1388.7239534704306,1247.6345276276927,TUR,89.12609323807168,47.073970833566115,275.27738331807967,124.0479749199746,226,8.9932205E-4,8.9932205E-4,Turkey,81.272897489,112.596706821,1,1395.982685161985,0.0,30991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e3,9.405662048244698E11,981.0152865534598,124.46206054233699,TZA,0.19238687207098398,0.03014491893253456,2.526470173399595,0.9309195065066412,229,8.9932205E-4,8.9932205E-4,Tanzania,76.9414944009,63.6734525275,1,1154.607285763088,0.0,13227,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e4,2.4143757461647787E11,352.51589487872775,169.30685841824598,UGA,0.0017520699738770094,0.0,0.32347661231614405,0.0,230,8.9932205E-4,8.9932205E-4,Uganda,19.6252046248,24.6623138921,1,1627.7602890917642,0.0,3559,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e5,6.013531234479537E11,2074.508293445877,1685.3928771657763,UKR,0.008092469585785977,0.0,122.1491566821564,46.03155333550405,231,8.9932205E-4,8.9932205E-4,Ukraine,73.9456898431,102.017214293,1,1484.8633889363243,0.0,18492,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7,1.7746297580504187E11,124.37899780223428,5.053741359884497,URY,0.040513289391714336,0.0,0.5872856592674085,0.0,233,8.9932205E-4,8.9932205E-4,Uruguay,17.0868745003,23.1237155747,1,102.52834225468116,0.0,3991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e8,9.472579298432488E12,11049.968339753446,7259.541410415966,USA,900.2588961027092,690.6214342109566,1258.569406923015,940.8497444554753,234,8.9932205E-4,8.9932205E-4,United States,1117.0954911,1689.53620131,1,17731.009800059353,0.0,461729,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e9,4.4754787482315704E11,420.200058823043,383.6104794039234,UZB,17.047055789589486,14.276483489074133,267.16485515973477,223.79635466106905,235,8.9932205E-4,8.9932205E-4,Uzbekistan,48.4724478027,68.476385883,1,1409.4972542543376,0.0,3294,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ec,9.124740670411289E11,61.304303200758135,41.32530277810665,VEN,1.0836793333084158,0.9429833009789061,5.568482858695764,4.820470922107235,238,8.9932205E-4,8.9932205E-4,Venezuela,74.7633138923,100.00973046,1,677.4994144833574,0.0,22847,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ef,3.29256499998578E11,489.6695370750064,295.6074518348692,VNM,2.1045312027728906,0.010712055886558866,211.00853881950252,1.1229233253438538,241,8.9932205E-4,8.9932205E-4,Vietnam,27.9791437509,99.6878743377,1,4765.833838292894,0.0,26560,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f0,1.231389569979804E10,0.001740613742590598,0.0,VUT,0.0,0.0,0.0,0.0,242,8.9932205E-4,8.9932205E-4,Vanuatu,1.04146845804,28.4132637972,1,4.471424262328432,0.0,8505,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f3,2.3443666684558827E8,0.7254701178729241,0.5748443103591926,XAD,0.09027847350751715,0.05141334328218258,0.1744597079133225,0.09911208879945219,245,8.9932205E-4,8.9932205E-4,Akrotiri and Dhekelia,0.023103323,2.00776980101,1,0.1634638032352941,0.0,319,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,3.715753512202811E11,0.5688923205642256,0.25088860741217106,XCA,0.014057304111499467,7.343963959814054E-4,0.10397092524082968,0.0021819427089868845,246,8.9932205E-4,8.9932205E-4,Caspian Sea,40.2221707555,69.8388913571,1,24.09670557134804,0.0,4527,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6,1.0919326536318138E10,14.947170717859661,14.448652113596582,XKO,0.32019554049108906,0.0,2.026014777548493,0.0,248,8.9932205E-4,8.9932205E-4,Kosovo,1.19718529034,6.96551573971,1,68.96257958492649,0.0,910,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f7,3.313416769110538E9,11.87591666714307,4.059960051345954,XNC,0.2905753805990452,0.13968291090814672,0.43007240981312167,0.23770500124322122,249,8.9932205E-4,8.9932205E-4,Northern Cyprus,0.32831767789,5.90400176803,1,11.106023988284313,0.0,1517,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fa,4.522000333221333E11,48.333701423934116,39.25478066674983,YEM,14.754928700493833,12.435890236345005,24.397921127589747,20.333652027774058,252,8.9932205E-4,8.9932205E-4,Yemen,38.1734314877,46.3208889488,1,465.85549826127453,0.0,10042,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,1.2196995816308472E12,622.9430722348542,270.2366835319412,ZAF,2.174585641976339,1.5633281613347598,26.798000809909325,18.942921993255315,253,8.9932205E-4,8.9932205E-4,South Africa,113.084007874,88.0944766099,1,1998.3551486390195,0.0,20597,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fc,7.50486228934803E11,189.35008827199303,2.3735653380535524,ZMB,0.13712849233169846,0.0,2.9281196368046873,0.0,254,8.9932205E-4,8.9932205E-4,Zambia,62.6971298779,53.9386857903,1,253.52567492122554,0.0,3690,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,3.906758845749054E11,418.6628128144989,14.981424726891522,ZWE,0.4905441091862996,0.15206878368688054,4.523932238060072,1.3925986767015475,255,8.9932205E-4,8.9932205E-4,Zimbabwe,33.5335308474,28.2261213805,1,208.92868492210812,0.0,1962,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fe,9.954223220401934E12,2365.373097124748,1618.9639057897925,CAN,5.788519859418399,9.313537319788196E-4,45.13752667403591,5.561106542781883,39,8.9932205E-4,8.9932205E-4,Canada,1692.99245381,4902.8589469,1,1391.7632042829407,0.0,650421,"{""type"":""MultiPoint"",""coordinates"":[]}"
